Quantidade de graduados de 2023 por curso e período,,,
21310110 - LETRAS - LÍNGUA PORTUGUESA (LIC) - M,7,5,12
21310116 - LETRAS - LÍNGUA INGLESA (LIC) - D,5,2,7
21310210 - LETRAS - LÍNGUA PORTUGUESA (LIC) - N,13,9,22
21312110 - PEDAGOGIA (LICENCIATURA) - M,16,4,20
21312210 - PEDAGOGIA (LICENCIATURA) - N,21,12,33
21316110 - GEOGRAFIA (LICENCIATURA) - M,5,10,15
21316210 - GEOGRAFIA (LICENCIATURA) - N,5,17,22
31301200 - ADMINISTRAÇÃO - N,10,13,23
31340100 - SERVIÇO SOCIAL - M,6,19,25
31350100 - DIREITO - M,54,5,59
31350200 - DIREITO - N,8,37,45
31350300 - DIREITO - V,52,10,62
31360200 - CIÊNCIAS CONTÁBEIS - N,10,21,31
41201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,11,11,22
41201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,13,8,21
41207100 - ODONTOLOGIA - D,50,39,89
41403100 - ENGENHARIA FLORESTAL - D,4,7,11
41410100 - MEDICINA VETERINÁRIA - D,63,36,99
51105110 - FÍSICA (LIC) - D,7,4,11
51105210 - FÍSICA (LIC) - N,5,6,11
51107110 - MATEMÁTICA (LIC) - D,4,7,11
51107210 - MATEMÁTICA (LIC) - N,4,4,8
51109110 - QUÍMICA (LIC) - D,2,10,12
51109210 - QUÍMICA (LIC) - N,6,5,11
51201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,13,3,16
51201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,8,8,16
51203100 - FARMÁCIA - D,39,37,76
51204100 - ENFERMAGEM - D,32,16,48
51206100 - NUTRIÇÃO - D,35,22,57
71131100 - ENGENHARIA DE BIOSSISTEMAS - D,4,3,7
71132100 - ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D,4,2,6
71133100 - ENGENHARIA DE PRODUÇÃO - D,11,6,17
71305210 - CIÊNCIAS SOCIAIS (LIC) - N,6,7,13
71315110 - INTERDISCIPLINAR EM EDUC. DO CAMPO(LIC)D,8,11,19
71318200 - TECNOLOGIA EM GESTÃO PÚBLICA - N,7,9,16
71420100 - TECNOLOGIA EM AGROECOLOGIA - D,5,1,6
91122100 - ENGENHARIA CIVIL - D,41,27,68
91125100 - ENGENHARIA DE ALIMENTOS - D,11,3,14
91130100 - ENGENHARIA AMBIENTAL - D,5,11,16
91402100 - AGRONOMIA - D,17,13,30
Total período,1162,1051,2213
